trip_id,start_time,end_time,headway_secs
TR_RID_CHAMP_BOBMAT_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_STRADAL_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_STRADAL_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_SOCAMA_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_SOCAMA_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_PAPREC_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_PAPREC_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_COLAS_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_COLAS_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_ASONU_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_ASONU_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_2emeRI_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_2emeRI_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_CROMRES_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_CROMRES_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_EATSOU_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_EATSOU_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_BOBMAT_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_BOBMAT_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_STRADAL_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_STRADAL_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_SOCAMA_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_SOCAMA_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_PAPREC_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_PAPREC_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_COLAS_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_COLAS_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_ASONU_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_ASONU_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_2emeRI_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_2emeRI_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_CROMRES_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_CROMRES_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SARPAL_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SARPAL_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_BOBMAT_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_BOBMAT_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_STRADAL_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_STRADAL_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_SOCAMA_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_SOCAMA_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_PAPREC_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_PAPREC_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_COLAS_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_COLAS_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_ASONU_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_ASONU_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_2emeRI_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_2emeRI_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_CROMRES_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_CROMRES_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_EATSOU_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_EATSOU_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_STRADAL_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_STRADAL_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_SOCAMA_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_SOCAMA_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_PAPREC_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_PAPREC_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_COLAS_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_COLAS_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_ASONU_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_ASONU_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_2emeRI_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_2emeRI_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_CROMRES_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_CROMRES_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_BOBMAT_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_STRADAL_SOCAMA_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_STRADAL_SOCAMA_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_STRADAL_PAPREC_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_STRADAL_PAPREC_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_STRADAL_COLAS_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_STRADAL_COLAS_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_STRADAL_ASONU_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_STRADAL_ASONU_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_STRADAL_2emeRI_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_STRADAL_2emeRI_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_STRADAL_CROMRES_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_STRADAL_CROMRES_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_STRADAL_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_STRADAL_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_STRADAL_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_STRADAL_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_STRADAL_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_STRADAL_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_STRADAL_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_STRADAL_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_PAPREC_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_PAPREC_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_COLAS_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_COLAS_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_ASONU_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_ASONU_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_2emeRI_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_2emeRI_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_CROMRES_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_CROMRES_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SOCAMA_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_PAPREC_COLAS_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_PAPREC_COLAS_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_PAPREC_ASONU_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_PAPREC_ASONU_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_PAPREC_2emeRI_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_PAPREC_2emeRI_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_PAPREC_CROMRES_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_PAPREC_CROMRES_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_PAPREC_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_PAPREC_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_PAPREC_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_PAPREC_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_PAPREC_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_PAPREC_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_PAPREC_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_PAPREC_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_COLAS_ASONU_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_COLAS_ASONU_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_COLAS_2emeRI_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_COLAS_2emeRI_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_COLAS_CROMRES_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_COLAS_CROMRES_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_COLAS_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_COLAS_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_COLAS_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_COLAS_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_COLAS_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_COLAS_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_COLAS_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_COLAS_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_ASONU_2emeRI_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_ASONU_2emeRI_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_ASONU_CROMRES_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_ASONU_CROMRES_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_ASONU_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_ASONU_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_ASONU_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_ASONU_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_ASONU_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_ASONU_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_ASONU_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_ASONU_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_2emeRI_CROMRES_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_2emeRI_CROMRES_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_2emeRI_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_2emeRI_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_2emeRI_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_2emeRI_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_2emeRI_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_2emeRI_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_2emeRI_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_2emeRI_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CROMRES_GOU2_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CROMRES_GOU2_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CROMRES_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CROMRES_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CROMRES_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CROMRES_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CROMRES_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CROMRES_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_GOU2_GOU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_GOU2_GOU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_GOU2_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_GOU2_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_GOU2_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_GOU2_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_GOU1_SHU1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_GOU1_SHU1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_GOU1_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_GOU1_FOR1_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_SHU1_FOR1_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_SHU1_FOR1_zLaf_R,06:00:00,20:30:00,1200 
