shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
200058,48.034547,0.177156,80097,5.404
200058,48.033989,0.177418,80098,5.469
200058,48.032055,0.178330,80099,5.694
200058,48.031789,0.178454,80100,5.725
200058,48.031642,0.178551,80101,5.743
200058,48.030941,0.178871,80102,5.825
200058,48.030497,0.179079,80103,5.877
200058,48.030388,0.179131,80104,5.889
200058,48.030212,0.179214,80105,5.910
200058,48.029960,0.179333,80106,5.939
200058,48.029818,0.179401,80107,5.956
200058,48.029691,0.179453,80108,5.970
200058,48.029631,0.179462,80109,5.977
200058,48.029579,0.179463,80110,5.983
200058,48.029557,0.179464,80111,5.985
200058,48.029536,0.179459,80112,5.988
200058,48.029466,0.179414,80113,5.996
200058,48.029436,0.179380,80114,6.000
200058,48.029408,0.179349,80115,6.004
200058,48.029381,0.179330,80116,6.008
200058,48.029343,0.179309,80117,6.012
200058,48.029293,0.179292,80118,6.018
200058,48.029260,0.179281,80119,6.021
200058,48.029220,0.179280,80120,6.026
200058,48.029147,0.179293,80121,6.034
200058,48.029051,0.179324,80122,6.045
200058,48.028679,0.179484,80123,6.088
200058,48.028573,0.179560,80124,6.101
200058,48.028516,0.179616,80125,6.109
200058,48.028471,0.179683,80126,6.116
200058,48.028442,0.179740,80127,6.121
200058,48.028409,0.179812,80128,6.128
200058,48.028361,0.179894,80129,6.136
200058,48.028257,0.180009,80130,6.150
200058,48.028184,0.180087,80131,6.160
200058,48.028095,0.180169,80132,6.172
200058,48.028003,0.180241,80133,6.183
200058,48.027924,0.180292,80134,6.193
200058,48.027865,0.180327,80135,6.200
200058,48.027787,0.180362,80136,6.209
200058,48.027660,0.180418,80137,6.224
200058,48.027323,0.180581,80138,6.263
200058,48.027079,0.180697,80139,6.292
200058,48.026870,0.180795,80140,6.316
200058,48.025811,0.181295,80141,6.439
200058,48.025811,0.181295,90001,6.439
200058,48.025650,0.181371,90002,6.458
200058,48.025596,0.181399,90003,6.465
200058,48.025541,0.181425,90004,6.471
200058,48.025515,0.181390,90005,6.475
200058,48.025484,0.181366,90006,6.479
200058,48.025449,0.181355,90007,6.483
200058,48.025414,0.181358,90008,6.487
200058,48.025380,0.181373,90009,6.490
200058,48.025351,0.181402,90010,6.494
200058,48.025328,0.181441,90011,6.498
200058,48.025312,0.181487,90012,6.502
200058,48.025304,0.181538,90013,6.506
200058,48.025191,0.181592,90014,6.519
200058,48.023948,0.182190,90015,6.665
200058,48.023683,0.182318,90016,6.695
200058,48.023389,0.182459,90017,6.730
200058,48.023156,0.182571,90018,6.757
200058,48.023053,0.182621,90019,6.769
200058,48.023053,0.182621,100001,6.769
200058,48.022545,0.182864,100002,6.828
200058,48.022228,0.183017,100003,6.865
200058,48.021999,0.183127,100004,6.892
200058,48.021790,0.183227,100005,6.917
200058,48.021342,0.183442,100006,6.969
200058,48.021293,0.183465,100007,6.975
200058,48.021208,0.183506,100008,6.985
200058,48.021107,0.183555,100009,6.997
200058,48.021011,0.183600,100010,7.008
200058,48.021011,0.183600,110001,7.008
200058,48.020733,0.183734,110002,7.040
200058,48.020680,0.183760,110003,7.046
200058,48.020565,0.183814,110004,7.060
200058,48.020248,0.183965,110005,7.097
200058,48.019944,0.184111,110006,7.132
200058,48.019576,0.184288,110007,7.175
200058,48.018940,0.184591,110008,7.250
200058,48.018004,0.185039,110009,7.359
200058,48.017872,0.185151,110010,7.376
200058,48.017806,0.185216,110011,7.384
200058,48.017776,0.185230,110012,7.388
200058,48.017743,0.185246,110013,7.392
200058,48.017691,0.185271,110014,7.398
200058,48.017486,0.185373,110015,7.422
200058,48.017042,0.185591,110016,7.474
200058,48.017042,0.185591,120001,7.474
200058,48.016927,0.185648,120002,7.487
200058,48.016904,0.185659,120003,7.490
200058,48.016877,0.185672,120004,7.493
200058,48.016869,0.185632,120005,7.496
200058,48.016852,0.185598,120006,7.499
200058,48.016829,0.185573,120007,7.503
200058,48.016802,0.185561,120008,7.506
200058,48.016783,0.185562,120009,7.508
200058,48.016765,0.185568,120010,7.510
200058,48.016746,0.185581,120011,7.512
200058,48.016725,0.185610,120012,7.515
200058,48.016711,0.185648,120013,7.519
200058,48.016707,0.185691,120014,7.522
200058,48.016712,0.185734,120015,7.525
200058,48.016688,0.185745,120016,7.528
200058,48.016657,0.185760,120017,7.531
200058,48.016215,0.185972,120018,7.583
200058,48.015771,0.186186,120019,7.635
200058,48.015713,0.186214,120020,7.642
200058,48.015634,0.186252,120021,7.651
200058,48.015502,0.186315,120022,7.666
200058,48.015048,0.186534,120023,7.719
200058,48.014959,0.186577,120024,7.730
200058,48.014823,0.186642,120025,7.746
200058,48.014823,0.186642,130001,7.746
200058,48.014657,0.186722,130002,7.765
200058,48.014566,0.186766,130003,7.776
200058,48.014344,0.186864,130004,7.801
200058,48.014288,0.186897,130005,7.808
200058,48.014266,0.186910,130006,7.811
200058,48.014196,0.186953,130007,7.819
200058,48.014072,0.187043,130008,7.835
200058,48.013981,0.187176,130009,7.849
200058,48.013903,0.187327,130010,7.863
200058,48.013899,0.187322,130011,7.864
200058,48.013892,0.187317,130012,7.864
200058,48.013886,0.187314,130013,7.865
200058,48.013880,0.187312,130014,7.866
200058,48.013872,0.187311,130015,7.867
200058,48.013866,0.187311,130016,7.867
200058,48.013859,0.187314,130017,7.868
200058,48.013853,0.187317,130018,7.869
200058,48.013846,0.187321,130019,7.870
200058,48.013841,0.187327,130020,7.870
200058,48.013836,0.187334,130021,7.871
200058,48.013831,0.187342,130022,7.872
200058,48.013770,0.187276,130023,7.880
200058,48.013761,0.187270,130024,7.881
200058,48.013751,0.187265,130025,7.883
200058,48.013740,0.187263,130026,7.884
200058,48.013728,0.187264,130027,7.885
200058,48.013718,0.187266,130028,7.886
200058,48.013706,0.187271,130029,7.888
200058,48.013649,0.187288,130030,7.894
200058,48.013517,0.187329,130031,7.909
200058,48.013352,0.187442,130032,7.929
200058,48.012927,0.187766,130033,7.982
200058,48.012718,0.187955,130034,8.009
200058,48.012660,0.188008,130035,8.017
200058,48.012596,0.188065,130036,8.025
200058,48.012596,0.188065,140001,8.025
200058,48.012503,0.188150,140002,8.037
200058,48.012418,0.188227,140003,8.049
200058,48.012362,0.188276,140004,8.056
200058,48.012266,0.188366,140005,8.068
200058,48.011615,0.188961,140006,8.153
200058,48.011595,0.188979,140007,8.156
200058,48.011576,0.188997,140008,8.158
200058,48.011565,0.188972,140009,8.161
200058,48.011553,0.188953,140010,8.163
200058,48.011547,0.188945,140011,8.163
200058,48.011543,0.188938,140012,8.164
200058,48.011528,0.188920,140013,8.166
200058,48.011510,0.188903,140014,8.168
200058,48.011490,0.188889,140015,8.171
200058,48.011460,0.188875,140016,8.175
200058,48.011448,0.188870,140017,8.176
200058,48.011430,0.188868,140018,8.178
200058,48.011414,0.188867,140019,8.180
200058,48.011398,0.188868,140020,8.181
200058,48.011383,0.188871,140021,8.183
200058,48.011368,0.188877,140022,8.185
200058,48.011351,0.188886,140023,8.187
200058,48.011338,0.188893,140024,8.188
200058,48.011324,0.188903,140025,8.190
200058,48.011311,0.188915,140026,8.192
200058,48.011299,0.188929,140027,8.193
200058,48.011287,0.188946,140028,8.195
200058,48.011276,0.188963,140029,8.197
200058,48.011266,0.188980,140030,8.199
200058,48.011258,0.188999,140031,8.200
200058,48.011250,0.189020,140032,8.202
200058,48.011242,0.189046,140033,8.204
200058,48.011236,0.189073,140034,8.206
200058,48.011231,0.189109,140035,8.209
200058,48.011230,0.189141,140036,8.211
200058,48.011204,0.189141,140037,8.214
200058,48.011179,0.189141,140038,8.217
200058,48.011157,0.189142,140039,8.220
200058,48.010927,0.189142,140040,8.245
200058,48.010927,0.189142,150001,8.245
200058,48.010876,0.189142,150002,8.251
200058,48.010349,0.189144,150003,8.309
200058,48.009903,0.189144,150004,8.359
200058,48.009842,0.189144,150005,8.366
200058,48.008933,0.189156,150006,8.467
200058,48.008609,0.189160,150007,8.503
200058,48.008570,0.189236,150008,8.510
200058,48.008558,0.189258,150009,8.512
200058,48.008546,0.189279,150010,8.514
200058,48.008528,0.189304,150011,8.517
200058,48.008510,0.189326,150012,8.520
200058,48.008470,0.189366,150013,8.525
200058,48.008462,0.189373,150014,8.526
200058,48.008446,0.189385,150015,8.528
200058,48.008426,0.189400,150016,8.530
200058,48.008168,0.189590,150017,8.562
200058,48.008168,0.189590,160001,8.562
200058,48.007785,0.189874,160002,8.610
200058,48.007725,0.189924,160003,8.617
200058,48.007694,0.189950,160004,8.621
200058,48.007617,0.190029,160005,8.632
200058,48.007536,0.190134,160006,8.644
200058,48.007438,0.190293,160007,8.660
200058,48.007359,0.190472,160008,8.676
200058,48.007286,0.190635,160009,8.690
200058,48.007225,0.190763,160010,8.702
200058,48.007217,0.190781,160011,8.704
200058,48.007202,0.190812,160012,8.707
200058,48.007176,0.190867,160013,8.712
200058,48.007067,0.191129,160014,8.735
200058,48.007014,0.191253,160015,8.746
200058,48.006972,0.191411,160016,8.758
200058,48.006957,0.191514,160017,8.766
200058,48.006940,0.191629,160018,8.775
200058,48.006922,0.191668,160019,8.779
200058,48.006908,0.191700,160020,8.781
200058,48.006896,0.191727,160021,8.784
200058,48.006678,0.192210,160022,8.827
200058,48.006637,0.192302,160023,8.835
200058,48.006622,0.192333,160024,8.838
200058,48.006610,0.192362,160025,8.841
200058,48.006575,0.192438,160026,8.848
200058,48.006521,0.192551,160027,8.858
200058,48.006465,0.192667,160028,8.869
200058,48.006423,0.192750,160029,8.877
200058,48.006384,0.192828,160030,8.884
200058,48.006334,0.192925,160031,8.893
200058,48.006300,0.192991,160032,8.899
200058,48.006275,0.193043,160033,8.904
200058,48.006260,0.193072,160034,8.907
200058,48.006140,0.193309,160035,8.929
200058,48.006020,0.193547,160036,8.951
200058,48.005943,0.193705,160037,8.966
200063,48.005943,0.193705,10001,0.000
200063,48.005870,0.193853,10002,0.014
200063,48.005836,0.193911,10003,0.019
200063,48.005801,0.193952,10004,0.024
200063,48.005755,0.193992,10005,0.030
200063,48.005699,0.194018,10006,0.037
200063,48.005580,0.194057,10007,0.050
200063,48.005561,0.194064,10008,0.052
200063,48.005455,0.194114,10009,0.065
200063,48.005444,0.194121,10010,0.066
200063,48.005337,0.194168,10011,0.079
200063,48.005274,0.194225,10012,0.087
200063,48.005299,0.194329,10013,0.095
200063,48.005324,0.194456,10014,0.105
200063,48.005344,0.194578,10015,0.114
200063,48.005373,0.194780,10016,0.130
200063,48.005385,0.194851,10017,0.135
200063,48.005397,0.194923,10018,0.141
200063,48.005447,0.195216,10019,0.163
200063,48.005498,0.195527,10020,0.187
200063,48.005564,0.195626,10021,0.198
200063,48.005612,0.195699,10022,0.205
200063,48.005649,0.195755,10023,0.211
200063,48.005947,0.196160,10024,0.256
200063,48.006537,0.196963,10025,0.345
200063,48.006565,0.197002,10026,0.349
200063,48.006740,0.197208,10027,0.374
200063,48.006783,0.197260,10028,0.380
200063,48.006885,0.197380,10029,0.394
200063,48.006994,0.197510,10030,0.410
200063,48.007030,0.197552,10031,0.415
200063,48.007167,0.197714,10032,0.434
200063,48.007444,0.198064,10033,0.475
200063,48.007454,0.198079,10034,0.476
200063,48.007493,0.198149,10035,0.483
200063,48.007513,0.198238,10036,0.490
200063,48.007532,0.198318,10037,0.496
200063,48.007592,0.198489,10038,0.511
200063,48.007625,0.198558,10039,0.517
200063,48.007658,0.198623,10040,0.523
200063,48.007662,0.198641,10041,0.525
200063,48.007665,0.198651,10042,0.526
200063,48.007669,0.198662,10043,0.527
200063,48.007672,0.198670,10044,0.527
200063,48.007674,0.198676,10045,0.528
200063,48.007676,0.198680,10046,0.528
200063,48.007681,0.198687,10047,0.529
200063,48.007686,0.198695,10048,0.530
200063,48.007690,0.198700,10049,0.530
200063,48.007703,0.198715,10050,0.532
200063,48.007710,0.198721,10051,0.533
200063,48.007719,0.198726,10052,0.534
200063,48.007728,0.198730,10053,0.535
200063,48.007737,0.198733,10054,0.536
200063,48.007746,0.198734,10055,0.537
200063,48.007755,0.198735,10056,0.538
200063,48.007766,0.198734,10057,0.539
200063,48.007777,0.198730,10058,0.541
200063,48.007791,0.198723,10059,0.542
200063,48.007797,0.198719,10060,0.543
200063,48.007806,0.198710,10061,0.544
200063,48.007815,0.198701,10062,0.545
200063,48.007823,0.198688,10063,0.547
200063,48.007830,0.198676,10064,0.548
200063,48.007836,0.198662,10065,0.549
200063,48.007840,0.198649,10066,0.550
200063,48.007845,0.198633,10067,0.552
200063,48.007847,0.198618,10068,0.553
200063,48.007848,0.198603,10069,0.554
200063,48.007848,0.198587,10070,0.555
200063,48.007848,0.198572,10071,0.556
200063,48.007846,0.198556,10072,0.557
200063,48.007843,0.198541,10073,0.558
200063,48.007839,0.198528,10074,0.559
200063,48.007834,0.198514,10075,0.561
200063,48.007828,0.198502,10076,0.562
200063,48.007871,0.198385,10077,0.572
200063,48.008012,0.197996,10078,0.605
200063,48.008016,0.197987,10079,0.606
200063,48.008073,0.197885,10080,0.615
200063,48.008520,0.197074,10081,0.694
200063,48.008717,0.196715,10082,0.728
200063,48.008963,0.196269,10083,0.771
200063,48.009001,0.196198,10084,0.778
200063,48.009187,0.195861,10085,0.811
200063,48.009213,0.195815,10086,0.815
200063,48.009254,0.195741,10087,0.822
200063,48.009317,0.195625,10088,0.834
200063,48.009329,0.195614,10089,0.835
200063,48.009343,0.195602,10090,0.837
200063,48.009371,0.195578,10091,0.841
200063,48.009402,0.195550,10092,0.845
200063,48.009407,0.195553,10093,0.845
200063,48.009424,0.195556,10094,0.847
200063,48.009440,0.195554,10095,0.849
200063,48.009455,0.195548,10096,0.850
200063,48.009471,0.195535,10097,0.852
200063,48.009484,0.195521,10098,0.854
200063,48.009497,0.195498,10099,0.857
200063,48.009503,0.195482,10100,0.858
200063,48.009509,0.195459,10101,0.860
200063,48.009512,0.195436,10102,0.861
200063,48.009511,0.195417,10103,0.863
200063,48.009511,0.195412,10104,0.863
200063,48.009508,0.195388,10105,0.865
200063,48.009502,0.195369,10106,0.867
200063,48.009512,0.195325,10107,0.870
200063,48.009518,0.195298,10108,0.872
200063,48.009530,0.195235,10109,0.877
200063,48.009549,0.195201,10110,0.880
200063,48.009824,0.194703,10111,0.928
200063,48.009834,0.194696,10112,0.929
200063,48.009846,0.194688,10113,0.931
200063,48.009859,0.194678,10114,0.933
200063,48.009865,0.194680,10115,0.933
200063,48.009868,0.194681,10116,0.934
200063,48.009872,0.194683,10117,0.934
200063,48.009876,0.194682,10118,0.934
200063,48.009879,0.194684,10119,0.935
200063,48.009884,0.194683,10120,0.935
200063,48.009887,0.194682,10121,0.936
200063,48.009891,0.194682,10122,0.936
200063,48.009894,0.194680,10123,0.936
200063,48.009899,0.194677,10124,0.937
200063,48.009902,0.194676,10125,0.938
200063,48.009906,0.194673,10126,0.938
200063,48.009910,0.194669,10127,0.939
200063,48.009916,0.194663,10128,0.939
200063,48.009919,0.194658,10129,0.940
200063,48.009923,0.194652,10130,0.940
200063,48.009925,0.194646,10131,0.941
200063,48.009928,0.194639,10132,0.942
200063,48.009930,0.194632,10133,0.942
200063,48.009932,0.194622,10134,0.943
200063,48.009934,0.194612,10135,0.944
200063,48.009933,0.194604,10136,0.944
200063,48.009933,0.194594,10137,0.945
200063,48.009932,0.194585,10138,0.946
200063,48.009931,0.194580,10139,0.946
200063,48.009928,0.194569,10140,0.947
200063,48.009925,0.194560,10141,0.948
200063,48.009922,0.194552,10142,0.949
200063,48.009917,0.194545,10143,0.949
200063,48.009913,0.194539,10144,0.950
200063,48.009946,0.194477,10145,0.956
200063,48.010029,0.194328,10146,0.970
200063,48.010136,0.194134,10147,0.989
200063,48.010159,0.194092,10148,0.993
200063,48.010261,0.193908,10149,1.011
200063,48.010261,0.193908,20001,1.011
200063,48.010465,0.193538,20002,1.047
200063,48.010492,0.193488,20003,1.051
200063,48.010769,0.192985,20004,1.100
200063,48.011710,0.191279,20005,1.265
200063,48.011757,0.191193,20006,1.273
200063,48.011775,0.191160,20007,1.276
200063,48.011809,0.191098,20008,1.282
200063,48.012290,0.190226,20009,1.367
200063,48.012290,0.190226,30001,1.367
200063,48.012502,0.189843,30002,1.403
200063,48.012516,0.189817,30003,1.406
200063,48.012531,0.189790,30004,1.409
200063,48.012594,0.189676,30005,1.420
200063,48.012601,0.189662,30006,1.421
200063,48.012659,0.189558,30007,1.431
200063,48.013002,0.188934,30008,1.491
200063,48.013034,0.188877,30009,1.497
200063,48.013628,0.187798,30010,1.601
200063,48.013787,0.187510,30011,1.629
200063,48.013819,0.187452,30012,1.635
200063,48.013831,0.187430,30013,1.637
200063,48.013835,0.187437,30014,1.637
200063,48.013840,0.187444,30015,1.638
200063,48.013846,0.187450,30016,1.639
200063,48.013852,0.187455,30017,1.640
200063,48.013860,0.187459,30018,1.641
200063,48.013867,0.187461,30019,1.641
200063,48.013875,0.187461,30020,1.642
200063,48.013882,0.187459,30021,1.643
200063,48.013889,0.187456,30022,1.644
200063,48.013896,0.187452,30023,1.645
200063,48.013903,0.187446,30024,1.645
200063,48.013909,0.187438,30025,1.646
200063,48.013911,0.187433,30026,1.647
200063,48.013913,0.187430,30027,1.647
200063,48.013917,0.187420,30028,1.648
200063,48.013920,0.187409,30029,1.649
200063,48.013922,0.187399,30030,1.650
200063,48.013922,0.187388,30031,1.651
200063,48.013922,0.187376,30032,1.651
200063,48.013921,0.187365,30033,1.652
200063,48.013918,0.187355,30034,1.653
200063,48.013914,0.187345,30035,1.654
200063,48.013910,0.187336,30036,1.655
200063,48.013903,0.187327,30037,1.656
200063,48.013981,0.187176,30038,1.670
200063,48.014072,0.187043,30039,1.684
200063,48.014196,0.186953,30040,1.700
200063,48.014266,0.186910,30041,1.708
200063,48.014288,0.186897,30042,1.711
200063,48.014344,0.186864,30043,1.717
200063,48.014563,0.186768,30044,1.743
200063,48.014563,0.186768,40001,1.743
200063,48.014566,0.186766,40002,1.743
200063,48.014657,0.186722,40003,1.754
200063,48.014959,0.186577,40004,1.789
200063,48.015048,0.186534,40005,1.799
200063,48.015502,0.186315,40006,1.852
200063,48.015634,0.186252,40007,1.868
200063,48.015713,0.186214,40008,1.877
200063,48.015771,0.186186,40009,1.884
200063,48.016215,0.185972,40010,1.936
200063,48.016657,0.185760,40011,1.987
200063,48.016688,0.185745,40012,1.991
200063,48.016712,0.185734,40013,1.994
200063,48.016721,0.185760,40014,1.996
200063,48.016733,0.185781,40015,1.998
200063,48.016744,0.185794,40016,2.000
200063,48.016756,0.185806,40017,2.001
200063,48.016779,0.185817,40018,2.004
200063,48.016803,0.185817,40019,2.007
200063,48.016825,0.185808,40020,2.009
200063,48.016839,0.185797,40021,2.011
200063,48.016852,0.185781,40022,2.013
200063,48.016868,0.185750,40023,2.016
200063,48.016877,0.185712,40024,2.019
200063,48.016877,0.185672,40025,2.022
200063,48.016904,0.185659,40026,2.025
200063,48.016927,0.185648,40027,2.028
200063,48.017233,0.185498,40028,2.063
200063,48.017233,0.185498,50001,2.063
200063,48.017486,0.185373,50002,2.093
200063,48.017691,0.185271,50003,2.117
200063,48.017743,0.185246,50004,2.123
200063,48.017776,0.185230,50005,2.127
200063,48.017806,0.185216,50006,2.131
200063,48.017884,0.185203,50007,2.139
200063,48.018032,0.185181,50008,2.156
200063,48.018164,0.185118,50009,2.171
200063,48.018969,0.184727,50010,2.265
200063,48.019051,0.184687,50011,2.275
200063,48.019360,0.184537,50012,2.311
200063,48.019698,0.184373,50013,2.350
200063,48.020223,0.184118,50014,2.412
200063,48.020492,0.183996,50015,2.443
200063,48.020547,0.183969,50016,2.450
200063,48.020601,0.183943,50017,2.456
200063,48.020705,0.183894,50018,2.468
200063,48.020805,0.183846,50019,2.480
200063,48.020805,0.183846,60001,2.480
200063,48.021101,0.183705,60002,2.514
200063,48.021133,0.183691,60003,2.518
200063,48.021243,0.183638,60004,2.531
200063,48.021320,0.183601,60005,2.540
200063,48.022826,0.182883,60006,2.716
200063,48.022910,0.182842,60007,2.726
200063,48.023139,0.182733,60008,2.752
200063,48.023242,0.182684,60009,2.764
200063,48.023242,0.182684,70001,2.764
200063,48.023379,0.182619,70002,2.780
200063,48.023768,0.182432,70003,2.826
200063,48.024794,0.181943,70004,2.946
200063,48.025224,0.181737,70005,2.996
200063,48.025280,0.181711,70006,3.002
200063,48.025336,0.181684,70007,3.009
200063,48.025362,0.181719,70008,3.013
200063,48.025393,0.181744,70009,3.017
200063,48.025427,0.181756,70010,3.021
200063,48.025462,0.181753,70011,3.025
200063,48.025495,0.181737,70012,3.029
200063,48.025525,0.181709,70013,3.032
200063,48.025549,0.181669,70014,3.036
200063,48.025564,0.181623,70015,3.040
200063,48.025572,0.181571,70016,3.044
200063,48.025624,0.181546,70017,3.050
200063,48.025684,0.181519,70018,3.057
200063,48.026004,0.181366,70019,3.095
200063,48.026004,0.181366,80001,3.095
200063,48.026901,0.180939,80002,3.199
200063,48.027096,0.180837,80003,3.222
200063,48.027203,0.180756,80004,3.236
200063,48.027496,0.180612,80005,3.270
200063,48.027779,0.180482,80006,3.303
200063,48.027853,0.180445,80007,3.312
200063,48.027901,0.180425,80008,3.317
200063,48.028022,0.180389,80009,3.331
200063,48.028234,0.180337,80010,3.355
200063,48.028384,0.180315,80011,3.371
200063,48.028426,0.180313,80012,3.376
200063,48.028467,0.180310,80013,3.381
200063,48.028499,0.180356,80014,3.386
200063,48.028549,0.180401,80015,3.392
200063,48.028605,0.180435,80016,3.399
200063,48.028679,0.180455,80017,3.407
200063,48.028760,0.180454,80018,3.416
200063,48.028849,0.180450,80019,3.426
200063,48.029210,0.180300,80020,3.468
200063,48.029277,0.180249,80021,3.476
200063,48.029350,0.180199,80022,3.485
200063,48.029410,0.180150,80023,3.493
200063,48.029466,0.180082,80024,3.501
200063,48.029519,0.179996,80025,3.510
200063,48.029541,0.179942,80026,3.514
200063,48.029556,0.179889,80027,3.518
200063,48.029611,0.179820,80028,3.526
200063,48.029695,0.179736,80029,3.538
200063,48.029817,0.179622,80030,3.554
200063,48.030003,0.179475,80031,3.577
200063,48.030400,0.179279,80032,3.624
200063,48.030749,0.179124,80033,3.664
200063,48.030812,0.179092,80034,3.672
200063,48.031067,0.178973,80035,3.701
200063,48.031723,0.178662,80036,3.778
200063,48.031884,0.178583,80037,3.797
200063,48.032984,0.178055,80038,3.925
200063,48.035073,0.177046,80039,4.169
200063,48.037369,0.175961,80040,4.437
200063,48.040878,0.174368,80041,4.845
200063,48.042370,0.173612,80042,5.020
200063,48.042464,0.173561,80043,5.031
200063,48.043582,0.172968,80044,5.163
200063,48.044459,0.172511,80045,5.267
200063,48.044478,0.172499,80046,5.269
200063,48.045259,0.172110,80047,5.361
200063,48.045799,0.171840,80048,5.424
200063,48.046532,0.171450,80049,5.511
200063,48.046750,0.171339,80050,5.536
200063,48.046972,0.171246,80051,5.562
200063,48.047049,0.171213,80052,5.571
200063,48.047183,0.171157,80053,5.586
200063,48.047282,0.171131,80054,5.597
200063,48.047329,0.171118,80055,5.603
200063,48.047529,0.171058,80056,5.625
200063,48.047862,0.170982,80057,5.663
200063,48.047959,0.170946,80058,5.674
200063,48.048083,0.170900,80059,5.688
200063,48.048286,0.170797,80060,5.712
200063,48.048412,0.170746,80061,5.727
200063,48.048519,0.170729,80062,5.739
200063,48.048606,0.170743,80063,5.748
200063,48.048711,0.170800,80064,5.761
200063,48.048721,0.170818,80065,5.763
200063,48.048756,0.170881,80066,5.769
200063,48.048788,0.170930,80067,5.774
200063,48.048833,0.170980,80068,5.780
200063,48.048873,0.171016,80069,5.785
200063,48.048915,0.171045,80070,5.790
200063,48.048959,0.171067,80071,5.795
200063,48.049005,0.171083,80072,5.801
200063,48.049037,0.171090,80073,5.804
200063,48.049070,0.171092,80074,5.808
200063,48.049092,0.171093,80075,5.810
200063,48.049134,0.171088,80076,5.815
200063,48.049174,0.171077,80077,5.820
200063,48.049230,0.171054,80078,5.826
200063,48.049281,0.171021,80079,5.832
200063,48.049331,0.170977,80080,5.839
200063,48.049376,0.170924,80081,5.845
200063,48.049415,0.170864,80082,5.851
200063,48.049450,0.170796,80083,5.858
200063,48.049475,0.170734,80084,5.863
200063,48.049494,0.170666,80085,5.869
200063,48.049508,0.170617,80086,5.872
200063,48.049518,0.170560,80087,5.877
200063,48.049522,0.170506,80088,5.881
200063,48.049524,0.170451,80089,5.885
200063,48.049522,0.170363,80090,5.891
200063,48.049522,0.170325,80091,5.894
200063,48.049524,0.170288,80092,5.897
200063,48.049532,0.170242,80093,5.901
200063,48.049544,0.170208,80094,5.904
200063,48.049550,0.170184,80095,5.905
200063,48.049563,0.170156,80096,5.908
200063,48.049580,0.170119,80097,5.911
200063,48.049600,0.170087,80098,5.915
200063,48.049641,0.170044,80099,5.920
200063,48.049685,0.170011,80100,5.926
200063,48.050001,0.169876,80101,5.962
200063,48.050092,0.169843,80102,5.972
200063,48.050368,0.169742,80103,6.004
200063,48.050557,0.169698,80104,6.025
200063,48.050780,0.169597,80105,6.051
200063,48.051815,0.169108,80106,6.172
200063,48.051998,0.169020,80107,6.193
200063,48.052203,0.168920,80108,6.217
200063,48.052312,0.168871,80109,6.230
200063,48.052677,0.168707,80110,6.272
200063,48.053473,0.168326,80111,6.365
200063,48.053731,0.168202,80112,6.396
200063,48.053858,0.168129,80113,6.411
200063,48.053972,0.168092,80114,6.424
200063,48.054028,0.168084,80115,6.430
200063,48.054085,0.168083,80116,6.436
200063,48.054139,0.168085,80117,6.442
200063,48.054196,0.168087,80118,6.449
200063,48.054215,0.168114,80119,6.452
200063,48.054235,0.168137,80120,6.454
200063,48.054257,0.168159,80121,6.457
200063,48.054280,0.168177,80122,6.460
200063,48.054309,0.168193,80123,6.464
200063,48.054338,0.168204,80124,6.467
200063,48.054359,0.168209,80125,6.469
200063,48.054369,0.168211,80126,6.470
200063,48.054399,0.168213,80127,6.474
200063,48.054430,0.168207,80128,6.477
200063,48.054460,0.168198,80129,6.481
200063,48.054490,0.168182,80130,6.484
200063,48.054517,0.168162,80131,6.487
200063,48.054543,0.168138,80132,6.491
200063,48.054567,0.168108,80133,6.495
200063,48.054588,0.168075,80134,6.498
200063,48.054607,0.168039,80135,6.501
200063,48.054624,0.167995,80136,6.505
200063,48.054637,0.167949,80137,6.509
200063,48.054646,0.167900,80138,6.513
200063,48.054677,0.167843,80139,6.518
200063,48.054708,0.167805,80140,6.522
200063,48.054786,0.167742,80141,6.532
200063,48.055006,0.167584,80142,6.560
200063,48.055006,0.167584,90001,6.560
200063,48.055112,0.167508,90002,6.573
200063,48.056114,0.167039,90003,6.689
200063,48.056251,0.166900,90004,6.708
200063,48.056373,0.166843,90005,6.722
200063,48.056837,0.166625,90006,6.776
200063,48.056901,0.166595,90007,6.784
200063,48.057186,0.166560,90008,6.815
200063,48.057423,0.166444,90009,6.843
200063,48.057537,0.166389,90010,6.856
200063,48.057537,0.166389,100001,6.856
200063,48.057667,0.166326,100002,6.872
200063,48.057785,0.166209,100003,6.887
200063,48.058436,0.165894,100004,6.963
200063,48.058571,0.165828,100005,6.979
200063,48.058795,0.165777,100006,7.005
200063,48.059174,0.165602,100007,7.049
200063,48.059614,0.165397,100008,7.100
200063,48.059767,0.165369,100009,7.117
200063,48.059991,0.165250,100010,7.144
200063,48.060121,0.165205,100011,7.158
200063,48.060210,0.165162,100012,7.169
200063,48.060322,0.165109,100013,7.182
200063,48.060322,0.165109,110001,7.182
200063,48.060521,0.165016,110002,7.205
200063,48.060740,0.164903,110003,7.231
200063,48.060846,0.164855,110004,7.243
200063,48.060997,0.164687,110005,7.264
200063,48.061322,0.164542,110006,7.302
200063,48.061377,0.164519,110007,7.308
200063,48.061391,0.164515,110008,7.310
200063,48.061401,0.164541,110009,7.312
200063,48.061415,0.164565,110010,7.314
