stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
3235,XEP6,Éperon,,48.005917,0.193668,,,0,PLA_EPERO,1
3230,XME1,Mediathèque,,48.002299,0.191154,,,0,PLA_MEDIA,1
3227,XPD1,Pontlieue,,47.982360,0.211220,,,0,PLA_PONJM,1
3232,XPD2,Pontlieue,,47.982357,0.210945,,,0,PLA_PONJM,1
2866,YOK1,Yokel,,47.966106,0.220839,,,0,PLA_YOKEL,2
2868,YOU1,Yourcenar,,47.993043,0.196996,,,0,PLA_YOURC,1
2867,YOU2,Yourcenar,,47.993376,0.196180,,,0,PLA_YOURC,1
2869,YVR1,Yvré-l'Évêque,,48.018764,0.270836,,,0,PLA_YVREL,1
2870,YZE1,Yzeux,,48.005795,0.217787,,,0,PLA_YZEUX,1
2871,YZE2,Yzeux,,48.005265,0.217768,,,0,PLA_YZEUX,1
1066,ZA01,Maillets-Zamenhof,,48.017190,0.217718,,,0,PLA_ZAMEN,1
1065,ZA02,Maillets-Zamenhof,,48.017178,0.217571,,,0,PLA_ZAMEN,1
2880,ZAM1,Zamenhof,,48.017789,0.217906,,,0,PLA_ZAMEN,1
2879,ZAM2,Zamenhof,,48.017747,0.217795,,,0,PLA_ZAMEN,1
2876,ZAM3,Zamenhof,,48.016935,0.219029,,,0,PLA_ZAMEN,2
2877,ZAM4,Zamenhof,,48.017153,0.218973,,,0,PLA_ZAMEN,1
3100,ZAM6,Zamenhof,,48.017789,0.217906,,,0,PLA_ZAMEN,1
2872,ZIN1,Zone Industrielle Nord,,48.024353,0.177134,,,0,PLA_Z.I.N,2
2873,ZIN2,Zone Industrielle Nord,,48.024671,0.176854,,,0,PLA_Z.I.N,1
2874,ZIN3,Zone Industrielle Nord,,48.024080,0.176388,,,0,PLA_Z.I.N,1
2875,ZIS1,Zone Industrielle Sud,,47.964076,0.179845,,,0,PLA_Z.I.S,2
1067,ZO01,Zola,,47.993891,0.198417,,,0,PLA_RZOLA,1
1068,ZO02,Zola,,47.993839,0.198526,,,0,PLA_RZOLA,1
PLA_ABATT,,Abattoirs,,47.961285,0.185143,,,1,,2
PLA_AUBRA,,Aubrac,,47.993423,0.223775,,,1,,1
PLA_AUCHA,,Auchan,,48.042472,0.175403,,,1,,2
PLA_ACACI,,Acacias,,47.998295,0.181042,,,1,,1
PLA_ACTIS,,Actisud,,47.950121,0.195115,,,1,,1
PLA_ARDRI,,Ardriers,,48.000922,0.169738,,,1,,1
PLA_AEROD,,Aérodrome,,47.947781,0.194014,,,1,,1
PLA_ANGEV,,Angevinière,,47.985185,0.178482,,,1,,1
PLA_AGADI,,Agadir,,48.018734,0.230613,,,1,,1
PLA_AIGNE,,Aigné,,48.064479,0.118837,,,1,,2
PLA_AGRIB,,Agribricorre,,48.047624,0.147790,,,1,,2
PLA_AIGRV,,Aigreville,,48.005778,0.075413,,,1,,1
PLA_AIGLE,,Aigles,,48.005580,0.216337,,,1,,2
PLA_ALLBJ,,Allonnes-Bois Joli,,47.950447,0.163230,,,1,,1
PLA_ALLON,,Allonnes,,47.952325,0.165584,,,1,,1
PLA_COLAP,,Collège Ambroise Paré,,48.004564,0.187327,,,1,,1
PLA_ANCET,,Ancien Étang,,48.043353,0.116375,,,1,,1
PLA_DAVID,,David d'Angers,,47.966071,0.210135,,,1,,1
PLA_ANTAR,,Antarès - Stade Marie Marvingt,,47.955959,0.221841,,,1,,1
PLA_GUILL,,Guillaume Apollinaire,,47.999942,0.231662,,,1,,1
PLA_ARCHE,,Arche de la Nature,,47.987447,0.243266,,,1,,1
PLA_ARDOI,,Ardoise,,48.008762,0.226772,,,1,,1
PLA_ARGEN,,Argenton,,47.966742,0.154324,,,1,,1
PLA_EMARR,,Émile Arrouet,,47.906992,0.245434,,,1,,1
PLA_ARROM,,Arromanches,,47.984178,0.222087,,,1,,1
PLA_ARCHI,,Archives,,47.981243,0.205388,,,1,,1
PLA_ARCYY,,Arcy,,48.025709,0.259913,,,1,,1
PLA_ATLAN,,Atlantides-Sablons,,47.990454,0.222652,,,1,,1
PLA_ANTON,,Antonnière,,48.061756,0.163266,,,1,,1
PLA_LACHA,,La Chapelle - St-Aubin,,48.037220,0.156727,,,1,,1
PLA_AURIC,,Auric,,48.013838,0.151136,,,1,,2
PLA_AUVOU,,Auvours,,48.013344,0.317714,,,1,,1
PLA_MAILL,,Maillets-Banjan,,48.015285,0.212391,,,1,,1
PLA_BARBA,,Barbara,,48.021006,0.159449,,,1,,1
PLA_BARCE,,Barcelone,,48.019427,0.227525,,,1,,2
PLA_RBALE,,Bâle,,48.021297,0.187355,,,1,,1
PLA_BANJA,,Banjan,,48.016222,0.202283,,,1,,1
PLA_RBARA,,Bara,,47.985070,0.205054,,,1,,2
PLA_BASSE,,Basse Lande,,48.017480,0.323106,,,1,,1
PLA_BATIG,,Batignolles,,47.987594,0.188147,,,1,,2
PLA_LABAU,,La Baule,,48.024211,0.201086,,,1,,2
PLA_BOBIL,,Bobillot,,47.992616,0.194774,,,1,,1
PLA_BEAUC,,Beauchêne,,47.976481,0.127135,,,1,,1
PLA_BLANC,,Blanchisserie,,48.015046,0.197325,,,1,,1
PLA_BOURD,,Bourdonnière,,48.046298,0.173216,,,1,,1
PLA_BARDE,,Bardet,,48.008541,0.214277,,,1,,1
PLA_BEAUV,,Beauvoir,,48.013858,0.134746,,,1,,1
PLA_BECQU,,Becquerel,,47.963221,0.177141,,,1,,2
PLA_BELLE,,Bellevue - Hauts de Coulaines,,48.020312,0.211041,,,1,,1
PLA_BEAUM,,Beaumarchais,,48.003821,0.171600,,,1,,2
PLA_BENER,,Béner,,47.998920,0.235554,,,1,,1
PLA_BERAR,,Berardière,,47.976051,0.149222,,,1,,1
PLA_BESSE,,Bessemer,,47.973238,0.175785,,,1,,2
PLA_BLEUE,,Bleuets,,47.983885,0.195065,,,1,,2
PLA_BEURU,,Beuruay,,47.925251,0.183905,,,1,,1
PLA_BEROI,,Béroize,,48.036286,0.287096,,,1,,2
PLA_BOURG,,Bourges,,48.004876,0.179478,,,1,,2
PLA_BIGNO,,Bignon,,48.030932,0.243519,,,1,,1
PLA_BIGAR,,Bigarreaux,,47.980066,0.221801,,,1,,1
PLA_BELAI,,Bel Air,,47.968718,0.214767,,,1,,1
PLA_BLCHA,,Belle Chasse,,48.017971,0.142426,,,1,,1
PLA_BELET,,Belle Étoile,,47.951219,0.233986,,,1,,1
PLA_RUDBA,,Rue de Ballon,,48.038003,0.238377,,,1,,1
PLA_LEONB,,Léon Blum,,47.995428,0.227667,,,1,,1
PLA_BELVE,,Belvédères,,47.918756,0.257201,,,1,,2
PLA_BERNE,,Berne,,48.021411,0.185728,,,1,,1
PLA_BOBET,,Bobet,,47.983216,0.204315,,,1,,1
PLA_BOLLE,,Bollée,,47.997810,0.223274,,,1,,1
PLA_BONNE,,Bonnétable,,48.026350,0.238939,,,1,,1
PLA_BOUCH,,Bouchardière,,47.942305,0.261708,,,1,,1
PLA_BONPA,,Bon Pasteur,,48.013126,0.197785,,,1,,1
PLA_LABOU,,La Bouquetière,,48.039025,0.240019,,,1,,2
PLA_DOMAI,,Domaine de Beauregard,,47.998169,0.171207,,,1,,1
PLA_BARBU,,Barbusse,,47.986004,0.196887,,,1,,2
PLA_BRIND,,Brindenier,,48.013530,0.219560,,,1,,2
PLA_BERGS,,Bergson,,48.002391,0.212805,,,1,,2
PLA_TRIST,,Tristan Bernard,,48.013158,0.222720,,,1,,1
PLA_GEORG,,Georges Brassens,,48.018491,0.327162,,,1,,1
PLA_BRUTR,,Bruyère Trangé,,48.024693,0.105921,,,1,,1
PLA_BRUYE,,Bruyères,,47.977366,0.231399,,,1,,1
PLA_BERRY,,Berry,,47.970416,0.198305,,,1,,1
PLA_SAVOR,,Savorgnan de Brazza,,48.011932,0.223936,,,1,,2
PLA_BOUSS,,Boussinière,,48.013698,0.190399,,,1,,1
PLA_BRETA,,Bretagne,,47.953048,0.168479,,,1,,2
PLA_BOUTT,,Bouttié,,48.010927,0.189087,,,1,,2
PLA_BUCHE,,Buchetière,,48.069695,0.118392,,,1,,1
PLA_BUFFO,,Buffon,,48.002709,0.220275,,,1,,2
PLA_BOUVE,,Bouvet,,48.013248,0.182504,,,1,,2
PLA_CALBE,,Calberson,,47.964643,0.185406,,,1,,1
PLA_LECAD,,Le Cadran,,48.020645,0.172002,,,1,,2
PLA_CADRA,,Cadran-Épine,,48.018559,0.174018,,,1,,1
PLA_LACAL,,La Calandre,,48.010289,0.193944,,,1,,1
PLA_CANCE,,Centre de Cancérologie,,48.017305,0.177341,,,1,,1
PLA_CAPUC,,Capucines,,48.035775,0.244927,,,1,,1
PLA_CARCA,,Carcassonne,,47.974587,0.233128,,,1,,1
PLA_CHATE,,Chateaubriand,,48.001521,0.171449,,,1,,1
PLA_CCUJC,,Centre Culturel Jean Carmet,,47.967861,0.160169,,,1,,1
PLA_COCHE,,Cochereaux,,48.012582,0.188030,,,1,,1
PLA_COLCH,,Collège Champagné,,48.022295,0.331564,,,1,,1
PLA_CCSGB,,Centre Commercial,,47.967229,0.092114,,,1,,1
PLA_JEANC,,Jean Cocteau,,48.027950,0.202456,,,1,,1
PLA_CHABO,,Champ de Bois,,48.057048,0.108365,,,1,,1
PLA_CEDRE,,Cèdres,,47.915784,0.258482,,,1,,2
PLA_C.E.N,,C.E. NTN,,47.964367,0.125901,,,1,,1
PLA_C.E.C,,C.E.NTN,,47.964398,0.126127,,,1,,1
PLA_COLEP,,Collège Épine,,48.016977,0.180439,,,1,,1
PLA_MARCE,,Marcel Cerdan,,48.039200,0.241543,,,1,,1
PLA_PAULC,,Paul Cézanne,,47.914203,0.255907,,,1,,1
PLA_CECFA,,CFA,,47.983100,0.233414,,,1,,2
PLA_COLLE,,Collèges,,47.938887,0.185435,,,1,,1
PLA_CINEM,,Cinémas CGR,,48.048386,0.172657,,,1,,1
PLA_CHURC,,Churchill,,47.989355,0.215620,,,1,,1
PLA_CHABR,,Chabrier,,47.971594,0.163639,,,1,,1
PLA_CHARB,,Charbonnière,,48.003077,0.230588,,,1,,1
PLA_CHFLE,,Champfleuri,,47.974812,0.127821,,,1,,1
PLA_CHAUM,,Chaumard,,47.996924,0.179900,,,1,,1
PLA_CHEVE,,Cheverny,,48.023444,0.176080,,,1,,1
PLA_CHAOU,,Chaoué,,47.969555,0.165575,,,1,,1
PLA_CHAMP,,Champagné,,48.019248,0.335870,,,1,,1
PLA_CHARM,,Charmes,,48.006847,0.139776,,,1,,1
PLA_LACHE,,La Chesnaie,,48.023921,0.336276,,,1,,1
PLA_CHEAU,,Château d'Eau,,47.969395,0.204226,,,1,,1
PLA_CHENE,,Chêne Vert,,48.008149,0.189535,,,1,,1
PLA_CHYVR,,Château,,48.025943,0.277452,,,1,,1
PLA_CIMAL,,Cimetière Allonnes,,47.960039,0.150150,,,1,,1
PLA_CITEJ,,Cité Joly,,47.975852,0.207256,,,1,,1
PLA_CIMOU,,Cimetière Ouest,,48.017379,0.192453,,,1,,1
PLA_CITEPC,,Cité,,47.992781,0.109410,,,1,,1
PLA_CISGB,,Cimetière,,47.970718,0.097192,,,1,,1
PLA_CIMET,,Cimetière Yvré,,48.012331,0.267458,,,1,,1
PLA_COLKE,,Collège Kennedy,,47.965444,0.161782,,,1,,1
PLA_CLAIR,,Clairefontaine,,48.015189,0.225972,,,1,,1
PLA_CLAUD,,Claude Bernard,,48.021710,0.163912,,,1,,1
PLA_COLBO,,Collège Bollée,,47.909778,0.251750,,,1,,1
PLA_CALIF,,Californie,,47.984712,0.240313,,,1,,1
PLA_COLMR,,Collège Le Marin,,47.963797,0.159814,,,1,,1
PLA_CLOSE,,Closerie,,48.031292,0.210032,,,1,,1
PLA_CLSEA,,Closeau,,48.028020,0.207251,,,1,,2
PLA_COLVT,,Collectivité,,47.978046,0.201458,,,1,,2
PLA_CHMAR,,Champ de Mars,,47.982241,0.207143,,,1,,1
PLA_COMTE,,Comtes du Maine,,48.004463,0.199712,,,1,,1
PLA_MARCA,,Marcel Carné,,48.010055,0.165853,,,1,,2
PLA_ANCIE,,Anciens Combattants,,47.907495,0.248351,,,1,,1
PLA_CONTR,,Contrexeville,,47.970453,0.226978,,,1,,1
PLA_COPEN,,Copenhague,,48.019960,0.206290,,,1,,2
PLA_CORMI,,Cormier,,47.940301,0.232880,,,1,,1
PLA_LECOT,,Le Côteau,,47.997570,0.227063,,,1,,2
PLA_COURA,,Courard,,47.978012,0.203335,,,1,,2
PLA_CROIX,,Croix de Pierre,,48.012162,0.205385,,,1,,1
PLA_COLPA,,Collège Pasteur,,48.016495,0.269294,,,1,,1
PLA_CITEP,,Cité Plantagenêt,,48.007294,0.196861,,,1,,1
PLA_CITPO,,Cité des Pommiers,,48.046891,0.348060,,,1,,1
PLA_COURB,,Courbet,,47.969599,0.223528,,,1,,1
PLA_CAREL,,Carel Mutualité,,47.991285,0.198574,,,1,,1
PLA_CORNE,,Corneille,,48.019062,0.198442,,,1,,1
PLA_LESCR,,Les Croisettes,,48.043352,0.220355,,,1,,2
PLA_CERIS,,Cerisiers,,48.033335,0.242498,,,1,,1
PLA_JCART,,Jacques Cartier,,48.022408,0.170087,,,1,,1
PLA_CIMSG,,Cimetière,,47.995461,0.177942,,,1,,2
PLA_CENTR,,Centre Signoret,,47.913381,0.247509,,,1,,1
PLA_CIMSU,,Cimetière Sud,,47.965053,0.209343,,,1,,2
PLA_CHANT,,Chantemerle,,47.998528,0.088265,,,1,,1
PLA_STECA,,Ste-Catherine,,48.022153,0.178372,,,1,,1
PLA_CITRO,,Citroën,,48.029937,0.171843,,,1,,2
PLA_CALVA,,Calvaire,,48.028303,0.242376,,,1,,1
PLA_CXBRA,,Croix de Braye,,47.922756,0.185677,,,1,,2
PLA_CYGNE,,Cygnes,,48.007308,0.224171,,,1,,2
PLA_CYRUS,,Cyrus,,48.005621,0.213592,,,1,,2
PLA_DESIR,,Desiré Bourneville,,48.020585,0.166815,,,1,,1
PLA_DEBUS,,Debussy,,47.971148,0.160473,,,1,,1
PLA_LOUIS,,Louis Delage,,48.036463,0.173290,,,1,,2
PLA_ALFRE,,Alfred de Vigny,,48.002203,0.227548,,,1,,1
PLA_DIESE,,Diesel,,47.983262,0.225710,,,1,,2
PLA_EMDEL,,Émile Delahaye,,48.038361,0.172661,,,1,,1
PLA_DELAG,,Delagenière,,48.013086,0.200279,,,1,,2
PLA_DEUXO,,Deux Ormeaux,,47.979208,0.224838,,,1,,1
PLA_DOREE,,Dorée,,48.023442,0.232317,,,1,,1
PLA_DROUE,,La Drouerie,,48.034542,0.113671,,,1,,2
PLA_DUNKE,,Dunkerque,,48.018215,0.183546,,,1,,1
PLA_DURAN,,Durand-Vaillant,,47.979337,0.212861,,,1,,1
PLA_THOMA,,Thomas Edison,,48.024987,0.179747,,,1,,1
PLA_EDITH,,Edith Piaf,,48.020757,0.156214,,,1,,1
PLA_EPAUG,,Épau - Gué Bernisson,,47.992011,0.234691,,,1,,1
PLA_EGLIS,,Église St-Aubin,,48.034153,0.161602,,,1,,1
PLA_EGFAY,,Église Fay,,48.008517,0.070300,,,1,,2
PLA_EGCOU,,Église Coulaines,,48.024161,0.204795,,,1,,1
PLA_EGSTS,,Église St-Saturnin,,48.058422,0.151845,,,1,,1
PLA_EHPAD,,EHPAD 3 Vallées,,48.024263,0.210876,,,1,,2
PLA_ECOLY,,École Lyautey,,47.964909,0.156245,,,1,,1
PLA_ECOPA,,École Pasteur,,47.968367,0.157402,,,1,,2
PLA_EPERO,,Éperon,,48.005425,0.195870,,,1,,1
PLA_EPINE,,Épine,,48.019698,0.181745,,,1,,1
PLA_EMILE,,Émile Plet,,47.917174,0.248349,,,1,,2
PLA_EQUIP,,Équipement,,47.967400,0.183080,,,1,,2
PLA_ERPEL,,Erpell,,48.002754,0.204967,,,1,,2
PLA_ESCRA,,ESCRA,,47.980639,0.233831,,,1,,1
PLA_ESPAL,,Espal,,47.994626,0.234166,,,1,,1
PLA_ETAMI,,Étamines,,48.017559,0.188594,,,1,,2
PLA_ETANG,,Étang,,47.946373,0.186428,,,1,,1
PLA_ETOIL,,Étoile,,48.006029,0.202040,,,1,,2
PLA_EUROP,,Europe,,48.022038,0.206759,,,1,,1
PLA_FALCO,,Falconet,,47.971310,0.215689,,,1,,2
PLA_FAMIL,,Family Village,,47.944054,0.240029,,,1,,1
PLA_FARAD,,Faraday,,47.960413,0.179080,,,1,,2
PLA_FATIN,,La Baronnière,,48.045344,0.345092,,,1,,1
PLA_LESFA,,Les Fauchetières,,47.978100,0.132333,,,1,,1
PLA_FOUCA,,Foucaudière,,47.969485,0.180645,,,1,,2
PLA_FOCHV,,Four à Chanvre,,48.060491,0.141250,,,1,,1
PLA_FEYDE,,Feydeau,,47.988332,0.201140,,,1,,2
PLA_FLAND,,Flandres,,47.954005,0.172234,,,1,,1
PLA_FOLLE,,Folleray,,47.986001,0.163963,,,1,,1
PLA_FLORE,,Flore,,48.001667,0.209117,,,1,,1
PLA_FLREY,,Florey,,48.025170,0.182732,,,1,,2
PLA_FOLIE,,Folie,,48.009239,0.178276,,,1,,2
PLA_FONTA,,Fontaines,,48.007536,0.132176,,,1,,2
PLA_LAFOR,,La Forêt,,48.015824,0.332378,,,1,,1
PLA_FORES,,Foresterie,,48.019908,0.145341,,,1,,1
PLA_FUCAU,,Foucault,,48.026412,0.175218,,,1,,2
PLA_ANATO,,Anatole France,,48.000995,0.184223,,,1,,2
PLA_FRERE,,Frères Renault,,48.041990,0.171567,,,1,,1
PLA_FROME,,Fromendière,,47.983959,0.199516,,,1,,1
PLA_FRESN,,Fresnellerie,,47.969349,0.210917,,,1,,1
PLA_FONTE,,Fontenelles,,48.020698,0.225849,,,1,,1
PLA_FUNAY,,Funay,,47.985267,0.225346,,,1,,2
PLA_FUSAI,,Fusains,,47.985015,0.186375,,,1,,1
PLA_GALLI,,Gallière,,48.027018,0.182455,,,1,,2
PLA_GASCO,,Gascogne,,47.952070,0.170913,,,1,,1
PLA_JEANM,,Jean-Michel Gaudré,,47.989264,0.191396,,,1,,2
PLA_GAZON,,Gazonfier,,48.005421,0.227038,,,1,,1
PLA_GUYBO,,Guy Bouriat,,48.013575,0.270604,,,1,,1
PLA_GLADI,,Gladiateurs,,48.007271,0.203574,,,1,,2
PLA_GLONN,,Glonnières-Centre Sud,,47.972150,0.216608,,,1,,1
PLA_GAMBE,,Gambetta-Mûriers,,48.009478,0.184512,,,1,,1
PLA_RGOYA,,Goya,,47.975160,0.215200,,,1,,1
PLA_VANGO,,Van Gogh,,47.971411,0.213837,,,1,,2
PLA_GORON,,Goron,,48.010197,0.196293,,,1,,1
PLA_LEOPO,,Léopold Gouloumes,,48.021514,0.331141,,,1,,1
PLA_GABRI,,Gabriel Paillereau,,47.973127,0.147626,,,1,,1
PLA_GAREN,,Gares,,47.996108,0.192407,,,1,,1
PLA_GBOIS,,Grand Bois,,48.011496,0.219570,,,1,,2
PLA_GREMI,,Grémillon,,48.013554,0.163565,,,1,,2
PLA_GRENO,,Grenoble,,47.976670,0.233868,,,1,,1
PLA_GARER,,Gare Routière,,47.996926,0.190323,,,1,,1
PLA_GRROL,,Grand Rolland,,48.067673,0.085547,,,1,,1
PLA_GARES,,Gare Sud,,47.994986,0.189882,,,1,,2
PLA_GRUES,,Grues Rouges,,48.054985,0.167454,,,1,,2
PLA_GUEBE,,Gué Bernisson,,47.992010,0.237565,,,1,,1
PLA_GUERA,,Guéranger,,48.004074,0.214480,,,1,,2
PLA_GUETT,,Guetteloup,,47.965452,0.222957,,,1,,1
PLA_GYMNA,,Gymnase,,48.059659,0.143309,,,1,,1
PLA_LESHA,,Les Halles,,48.004547,0.193781,,,1,,1
PLA_HENDA,,Hendaye,,48.024188,0.197375,,,1,,2
PLA_HERMI,,Hermitage,,47.906174,0.241001,,,1,,1
PLA_LESHO,,Les Horizons,,48.057256,0.166467,,,1,,1
PLA_HOUDO,,Houdouard,,48.066800,0.102811,,,1,,1
PLA_HOPIT,,Hopital Rubillard,,48.013172,0.176406,,,1,,1
PLA_CHOSP,,Centre Hospitalier Spécialisé,,47.959235,0.165574,,,1,,1
PLA_LEHMA,,Les Hautes Metairies,,47.952155,0.165979,,,1,,1
PLA_HUCHE,,Huchepie,,47.967882,0.197395,,,1,,1
PLA_HUISN,,Logis de l'Huisne,,47.999819,0.240336,,,1,,1
PLA_HOTEL,,Hôtel de Ville Arnage,,47.926958,0.187426,,,1,,1
PLA_HAUTE,,Haute Venelle,,48.019991,0.163620,,,1,,1
PLA_ILEAU,,Île aux Sports,,47.990917,0.229884,,,1,,1
PLA_ISAAC,,Isaac,,48.015892,0.235413,,,1,,1
PLA_JACOB,,Jacobins,,48.008582,0.200075,,,1,,2
PLA_JCQUA,,Jacquard,,47.965028,0.184436,,,1,,2
PLA_JPLAN,,Jardin des Plantes,,48.007952,0.208141,,,1,,1
PLA_JDARC,,Jeanne d' Arc,,48.025559,0.076786,,,1,,2
PLA_JAURE,,Jaurès-Pavillon,,47.989522,0.207023,,,1,,1
PLA_JACQU,,Jacques Prévert,,48.023293,0.332474,,,1,,1
PLA_JULES,,Jules Raimu,,47.968614,0.218839,,,1,,1
PLA_JARDI,,Jardin du Souvenir,,47.965651,0.213228,,,1,,1
PLA_JUGAN,,Jugannerie,,48.032068,0.273032,,,1,,1
PLA_JUIGN,,Juigné,,47.951683,0.128334,,,1,,1
PLA_JUP,,Jupinière,,48.060820,0.103225,,,1,,2
PLA_KABOU,,Kaboul,,48.019350,0.222889,,,1,,1
PLA_KERGO,,Kergomard,,48.012315,0.190255,,,1,,1
PLA_LAFAY,,Lafayette,,48.006813,0.189912,,,1,,1
PLA_LESAL,,Les Allourdes,,47.967412,0.121875,,,1,,2
PLA_LAMAR,,La Mare,,48.072164,0.130999,,,1,,2
PLA_LESLA,,Les Landes,,47.955432,0.229883,,,1,,1
PLA_LAPOI,,La Pointe,,47.984123,0.186627,,,1,,1
PLA_LARCE,,L'Arche,,48.059832,0.165156,,,1,,1
PLA_LASAU,,La Saulaie,,47.973547,0.125624,,,1,,1
PLA_LATOU,,La Touche,,47.987469,0.133992,,,1,,2
PLA_LAUSA,,Lausanne,,48.022480,0.187476,,,1,,2
PLA_LAMBE,,Lambert,,48.005771,0.221256,,,1,,2
PLA_BODI,,La Bodinière,,48.055556,0.342337,,,1,,1
PLA_LECAR,,Le Carrefour,,47.950029,0.139893,,,1,,1
PLA_LYCCC,,Lycée Claude Chappe,,47.934087,0.184855,,,1,,1
PLA_LESCO,,Les Courterus,,47.942277,0.115767,,,1,,1
PLA_LESCH,,Les Charmeuses,,47.935147,0.274475,,,1,,1
PLA_LECLO,,Le Clos,,47.985207,0.162150,,,1,,1
PLA_LACHO,,La Chopinière,,47.947789,0.130305,,,1,,1
PLA_LECHA,,Le Châtaignier,,47.950427,0.125213,,,1,,1
PLA_LADEN,,La Denisière,,48.026033,0.079267,,,1,,1
PLA_LEDRU,,Ledru-Rollin,,48.010192,0.194861,,,1,,1
PLA_LEARD,,Léard,,48.026014,0.181413,,,1,,1
PLA_LECHE,,Le Chêne,,47.991696,0.149268,,,1,,1
PLA_LEMAR,,Le Marin,,47.963859,0.160408,,,1,,1
PLA_LEODE,,Léo Delibes,,47.971345,0.159326,,,1,,1
PLA_LEROS,,Le Rosier,,47.955498,0.120755,,,1,,1
PLA_LESRO,,Les Robinières,,48.053979,0.144655,,,1,,2
PLA_MARLE,,Marcel Létang,,47.944777,0.265163,,,1,,1
PLA_LECLE,,Leclerc-Fleurus,,47.998191,0.195012,,,1,,1
PLA_LAFOU,,Fosse Louvette,,48.057793,0.107748,,,1,,1
PLA_LAFOL,,La Folie,,48.066116,0.108463,,,1,,1
PLA_LEFOU,,Le Fouillet,,48.065337,0.090567,,,1,,1
PLA_LAFAB,,La Fabrique,,48.001031,0.187789,,,1,,1
PLA_LAGAU,,La Gautrie,,47.945573,0.184308,,,1,,1
PLA_LGC,,Le Gros Chêne,,48.055649,0.342213,,,1,,1
PLA_LANGU,,Languedoc,,47.955628,0.171519,,,1,,1
PLA_LAGER,,La Germinière,,48.011689,0.124573,,,1,,2
PLA_LAGRA,,La Grande Salle,,47.995441,0.108710,,,1,,2
PLA_LEONG,,Léon Guet,,47.967673,0.223032,,,1,,1
PLA_LESGR,,Les Gravillons,,48.024826,0.079009,,,1,,1
PLA_LAHAR,,La Hardangère,,47.951304,0.141171,,,1,,1
PLA_LEHOU,,Le Houx,,48.068515,0.132574,,,1,,2
PLA_LIBER,,Libération,,48.004346,0.187293,,,1,,1
PLA_LILAS,,Lilas,,47.984963,0.195570,,,1,,2
PLA_ECOLL,,École Louise Labé,,48.020819,0.180000,,,1,,1
PLA_LDLB,,Les Landes de la Bécanne,,48.044390,0.330945,,,1,,1
PLA_LYCMA,,Lycée Malraux,,47.956335,0.165854,,,1,,1
PLA_LESMA,,Les Maréchaux,,47.944370,0.118450,,,1,,2
PLA_COLMA,,Collège La Madeleine,,48.023854,0.184086,,,1,,1
PLA_LAMIL,,La Milesse,,48.063681,0.136482,,,1,,1
PLA_LYCMO,,Lycée Montesquieu,,48.009785,0.201451,,,1,,1
PLA_RUDLO,,Rue du Loir,,47.988093,0.166648,,,1,,1
PLA_POINT,,La Pointe,,48.044814,0.328506,,,1,,1
PLA_LEPAT,,Le Pâtis Vert,,47.955421,0.124280,,,1,,1
PLA_LESPI,,Les Pins,,47.939830,0.266126,,,1,,1
PLA_LESPA,,Les Palis,,48.023249,0.182719,,,1,,1
PLA_LPOIA,,La Pointe Allonnes,,47.948411,0.134698,,,1,,1
PLA_LEPRE,,Le Pressoir,,47.944288,0.268414,,,1,,1
PLA_LEPAV,,Le Pavillon,,47.946978,0.130714,,,1,,1
PLA_LAPAI,,La Paix,,48.024141,0.202291,,,1,,1
PLA_COLSO,,Collège Les Sources,,47.970982,0.223297,,,1,,1
PLA_LESOU,,Les Sources,,47.972269,0.221934,,,1,,1
PLA_LYCSU,,Lycée Sud,,47.982486,0.228486,,,1,,2
PLA_LESTE,,Les Teillais,,47.948820,0.122977,,,1,,1
PLA_LESTR,,Les Tremelières,,47.962521,0.120098,,,1,,1
PLA_LELUA,,Le Luard,,48.009556,0.263665,,,1,,1
PLA_BRISS,,Brissons,,47.936834,0.268885,,,1,,1
PLA_LESVE,,Les Verts,,48.037109,0.177428,,,1,,1
PLA_LYCEE,,Lycée Washington,,47.994764,0.203174,,,1,,1
PLA_LYBEL,,Lycée Bellevue,,48.012352,0.205657,,,1,,1
PLA_MAIAL,,Mairie Allonnes,,47.970271,0.159614,,,1,,1
PLA_JMACE,,Jean Macé,,47.990166,0.193612,,,1,,1
PLA_MADON,,Madon,,47.961983,0.203699,,,1,,1
PLA_MALPA,,Malpalu,,48.000725,0.219373,,,1,,2
PLA_NELSO,,Nelson Mandela,,47.987072,0.181706,,,1,,1
PLA_MAQUE,,Maquère,,48.077770,0.115367,,,1,,2
PLA_MAREC,,Maréchaux,,48.039066,0.246649,,,1,,1
PLA_MAISG,,Mairie St-Georges,,47.972672,0.099782,,,1,,1
PLA_MAIRI,,Mairie Trangé,,48.027107,0.113264,,,1,,1
PLA_MARTI,,Martin-Bréguet,,47.976393,0.168097,,,1,,1
PLA_MEDIA,,Mediathèque,,48.002388,0.192428,,,1,,1
PLA_MELIE,,Méliès,,48.010841,0.160813,,,1,,1
PLA_MENDE,,Mendès-France,,48.006769,0.199664,,,1,,1
PLA_MOULI,,Moulin l'Évêque,,48.024327,0.187291,,,1,,2
PLA_MONGR,,Mongre,,47.955684,0.115859,,,1,,1
PLA_MONTA,,Montaigu,,47.983989,0.156441,,,1,,1
PLA_LOUMI,,Louise Michel,,48.024219,0.329238,,,1,,1
